time_step,clock_time,agent_id,agent_name,urgency_level,urgency_score,safety_assessment,fire_proximity,smoke_proximity
777,16:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
778,16:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
778,16:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
779,16:39,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
779,16:39,1,Klaus Mueller,critical,0.96,critical_danger,1,
780,16:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
780,16:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
781,16:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
781,16:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
782,16:41,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
782,16:41,1,Klaus Mueller,critical,0.96,critical_danger,1,
783,16:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
783,16:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
784,16:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
784,16:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
785,16:43,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
785,16:43,1,Klaus Mueller,critical,0.96,critical_danger,1,
786,16:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
786,16:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
787,16:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
787,16:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
788,16:45,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
788,16:45,1,Klaus Mueller,critical,0.96,critical_danger,1,
789,16:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
789,16:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
790,16:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
790,16:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
791,16:47,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
791,16:47,1,Klaus Mueller,critical,0.96,critical_danger,1,
792,16:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
792,16:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
793,16:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
793,16:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
794,16:49,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
794,16:49,1,Klaus Mueller,critical,0.96,critical_danger,1,
795,16:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
795,16:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
796,16:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
796,16:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
797,16:51,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
797,16:51,1,Klaus Mueller,critical,0.96,critical_danger,1,
798,16:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
798,16:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
799,16:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
799,16:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
800,16:53,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
800,16:53,1,Klaus Mueller,critical,0.96,critical_danger,1,
801,16:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
801,16:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
802,16:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
802,16:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
803,16:55,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
803,16:55,1,Klaus Mueller,critical,0.96,critical_danger,1,
804,16:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
804,16:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
805,16:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
805,16:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
806,16:57,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
806,16:57,1,Klaus Mueller,critical,0.96,critical_danger,1,
807,16:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
807,16:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
808,16:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
808,16:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
809,16:59,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
809,16:59,1,Klaus Mueller,critical,0.96,critical_danger,1,
810,17:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
810,17:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
811,17:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
811,17:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
812,17:01,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
812,17:01,1,Klaus Mueller,critical,0.96,critical_danger,1,
813,17:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
813,17:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
814,17:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
814,17:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
815,17:03,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
815,17:03,1,Klaus Mueller,critical,0.96,critical_danger,1,
816,17:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
816,17:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
817,17:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
817,17:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
818,17:05,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
818,17:05,1,Klaus Mueller,critical,0.96,critical_danger,1,
819,17:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
819,17:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
820,17:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
820,17:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
821,17:07,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
821,17:07,1,Klaus Mueller,critical,0.96,critical_danger,1,
822,17:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
822,17:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
823,17:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
823,17:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
824,17:09,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
824,17:09,1,Klaus Mueller,critical,0.96,critical_danger,1,
825,17:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
825,17:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
826,17:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
826,17:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
827,17:11,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
827,17:11,1,Klaus Mueller,critical,0.96,critical_danger,1,
828,17:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
828,17:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
829,17:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
829,17:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
830,17:13,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
830,17:13,1,Klaus Mueller,critical,0.96,critical_danger,1,
831,17:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
831,17:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
832,17:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
832,17:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
833,17:15,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
833,17:15,1,Klaus Mueller,critical,0.96,critical_danger,1,
834,17:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
834,17:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
835,17:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
835,17:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
836,17:17,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
836,17:17,1,Klaus Mueller,critical,0.96,critical_danger,1,
837,17:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
837,17:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
838,17:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
838,17:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
839,17:19,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
839,17:19,1,Klaus Mueller,critical,0.96,critical_danger,1,
840,17:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
840,17:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
841,17:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
841,17:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
842,17:21,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
842,17:21,1,Klaus Mueller,critical,0.96,critical_danger,1,
843,17:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
843,17:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
844,17:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
844,17:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
845,17:23,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
845,17:23,1,Klaus Mueller,critical,0.96,critical_danger,1,
846,17:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
846,17:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
847,17:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
847,17:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
848,17:25,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
848,17:25,1,Klaus Mueller,critical,0.96,critical_danger,1,
849,17:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
849,17:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
850,17:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
850,17:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
851,17:27,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
851,17:27,1,Klaus Mueller,critical,0.96,critical_danger,1,
852,17:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
852,17:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
853,17:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
853,17:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
854,17:29,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
854,17:29,1,Klaus Mueller,critical,0.96,critical_danger,1,
855,17:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
855,17:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
856,17:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
856,17:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
857,17:31,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
857,17:31,1,Klaus Mueller,critical,0.96,critical_danger,1,
858,17:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
858,17:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
859,17:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
859,17:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
860,17:33,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
860,17:33,1,Klaus Mueller,critical,0.96,critical_danger,1,
861,17:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
861,17:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
862,17:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
862,17:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
863,17:35,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
863,17:35,1,Klaus Mueller,critical,0.96,critical_danger,1,
864,17:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
864,17:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
865,17:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
865,17:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
866,17:37,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
866,17:37,1,Klaus Mueller,critical,0.96,critical_danger,1,
867,17:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
867,17:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
868,17:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
868,17:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
869,17:39,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
869,17:39,1,Klaus Mueller,critical,0.96,critical_danger,1,
870,17:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
870,17:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
871,17:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
871,17:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
872,17:41,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
872,17:41,1,Klaus Mueller,critical,0.96,critical_danger,1,
873,17:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
873,17:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
874,17:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
874,17:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
875,17:43,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
875,17:43,1,Klaus Mueller,critical,0.96,critical_danger,1,
876,17:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
876,17:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
877,17:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
877,17:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
878,17:45,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
878,17:45,1,Klaus Mueller,critical,0.96,critical_danger,1,
879,17:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
879,17:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
880,17:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
880,17:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
881,17:47,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
881,17:47,1,Klaus Mueller,critical,0.96,critical_danger,1,
882,17:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
882,17:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
883,17:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
883,17:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
884,17:49,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
884,17:49,1,Klaus Mueller,critical,0.96,critical_danger,1,
885,17:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
885,17:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
886,17:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
886,17:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
887,17:51,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
887,17:51,1,Klaus Mueller,critical,0.96,critical_danger,1,
888,17:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
888,17:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
889,17:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
889,17:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
890,17:53,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
890,17:53,1,Klaus Mueller,critical,0.96,critical_danger,1,
891,17:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
891,17:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
892,17:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
892,17:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
893,17:55,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
893,17:55,1,Klaus Mueller,critical,0.96,critical_danger,1,
894,17:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
894,17:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
895,17:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
895,17:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
896,17:57,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
896,17:57,1,Klaus Mueller,critical,0.96,critical_danger,1,
897,17:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
897,17:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
898,17:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
898,17:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
899,17:59,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
899,17:59,1,Klaus Mueller,critical,0.96,critical_danger,1,
900,18:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
900,18:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
901,18:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
901,18:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
902,18:01,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
902,18:01,1,Klaus Mueller,critical,0.96,critical_danger,1,
903,18:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
903,18:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
904,18:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
904,18:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
905,18:03,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
905,18:03,1,Klaus Mueller,critical,0.96,critical_danger,1,
906,18:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
906,18:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
907,18:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
907,18:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
908,18:05,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
908,18:05,1,Klaus Mueller,critical,0.96,critical_danger,1,
909,18:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
909,18:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
910,18:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
910,18:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
911,18:07,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
911,18:07,1,Klaus Mueller,critical,0.96,critical_danger,1,
912,18:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
912,18:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
913,18:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
913,18:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
914,18:09,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
914,18:09,1,Klaus Mueller,critical,0.96,critical_danger,1,
915,18:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
915,18:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
916,18:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
916,18:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
917,18:11,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
917,18:11,1,Klaus Mueller,critical,0.96,critical_danger,1,
918,18:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
918,18:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
919,18:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
919,18:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
920,18:13,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
920,18:13,1,Klaus Mueller,critical,0.96,critical_danger,1,
921,18:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
921,18:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
922,18:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
922,18:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
923,18:15,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
923,18:15,1,Klaus Mueller,critical,0.96,critical_danger,1,
924,18:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
924,18:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
925,18:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
925,18:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
926,18:17,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
926,18:17,1,Klaus Mueller,critical,0.96,critical_danger,1,
927,18:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
927,18:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
928,18:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
928,18:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
929,18:19,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
929,18:19,1,Klaus Mueller,critical,0.96,critical_danger,1,
930,18:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
930,18:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
931,18:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
931,18:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
932,18:21,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
932,18:21,1,Klaus Mueller,critical,0.96,critical_danger,1,
933,18:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
933,18:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
934,18:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
934,18:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
935,18:23,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
935,18:23,1,Klaus Mueller,critical,0.96,critical_danger,1,
936,18:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
936,18:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
937,18:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
937,18:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
938,18:25,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
938,18:25,1,Klaus Mueller,critical,0.96,critical_danger,1,
939,18:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
939,18:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
940,18:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
940,18:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
941,18:27,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
941,18:27,1,Klaus Mueller,critical,0.96,critical_danger,1,
942,18:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
942,18:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
943,18:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
943,18:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
944,18:29,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
944,18:29,1,Klaus Mueller,critical,0.96,critical_danger,1,
945,18:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
945,18:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
946,18:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
946,18:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
947,18:31,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
947,18:31,1,Klaus Mueller,critical,0.96,critical_danger,1,
948,18:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
948,18:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
949,18:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
949,18:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
950,18:33,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
950,18:33,1,Klaus Mueller,critical,0.96,critical_danger,1,
951,18:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
951,18:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
952,18:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
952,18:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
953,18:35,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
953,18:35,1,Klaus Mueller,critical,0.96,critical_danger,1,
954,18:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
954,18:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
955,18:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
955,18:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
956,18:37,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
956,18:37,1,Klaus Mueller,critical,0.96,critical_danger,1,
957,18:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
957,18:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
958,18:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
958,18:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
959,18:39,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
959,18:39,1,Klaus Mueller,critical,0.96,critical_danger,1,
960,18:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
960,18:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
961,18:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
961,18:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
962,18:41,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
962,18:41,1,Klaus Mueller,critical,0.96,critical_danger,1,
963,18:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
963,18:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
964,18:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
964,18:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
965,18:43,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
965,18:43,1,Klaus Mueller,critical,0.96,critical_danger,1,
966,18:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
966,18:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
967,18:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
967,18:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
968,18:45,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
968,18:45,1,Klaus Mueller,critical,0.96,critical_danger,1,
969,18:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
969,18:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
970,18:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
970,18:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
971,18:47,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
971,18:47,1,Klaus Mueller,critical,0.96,critical_danger,1,
972,18:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
972,18:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
973,18:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
